id_1,nome_1,id_2,nome_2,distanza_km
F15,Farmacia Mazzini – Piazza Mazzini,F17,Farmacia Paolini – Via Porta San Pietro,1.353
F15,Farmacia Mazzini – Piazza Mazzini,F18,Farmacia Raveri – Via Ravenna,2.408
F15,Farmacia Mazzini – Piazza Mazzini,F19,Farmacia Riminaldi – Viale Cavour,0.684
F15,Farmacia Mazzini – Piazza Mazzini,F20,Farmacia Rinaldi – Via Kennedy,1.415
F15,Farmacia Mazzini – Piazza Mazzini,F21,Farmacia Rossi – Via Piangipane,2.234
F15,Farmacia Mazzini – Piazza Mazzini,F22,Farmacia Samaritana – Piazza Ariostea,1.467
F15,Farmacia Mazzini – Piazza Mazzini,F23,Farmacia Sant'Anna – Via Boschetto,1.567
F15,Farmacia Mazzini – Piazza Mazzini,F24,Farmacia Scandurra – Via Porta Mare,0.653
F15,Farmacia Mazzini – Piazza Mazzini,F25,Farmacia Tondini – Via Ferrarese,1.919
F15,Farmacia Mazzini – Piazza Mazzini,F26,Farmacia Ventura – Via Pontegradella,1.417
F15,Farmacia Mazzini – Piazza Mazzini,F27,Farmacia Vigna – Viale Risorgimento,0.597
F15,Farmacia Mazzini – Piazza Mazzini,F28,Farmacia Zanella – Via Boccaleone,2.323
F16,Farmacia Modonesi – Via Palestro,F17,Farmacia Paolini – Via Porta San Pietro,1.898
F16,Farmacia Modonesi – Via Palestro,F18,Farmacia Raveri – Via Ravenna,0.773
F16,Farmacia Modonesi – Via Palestro,F19,Farmacia Riminaldi – Viale Cavour,1.437
F16,Farmacia Modonesi – Via Palestro,F20,Farmacia Rinaldi – Via Kennedy,3.252
F16,Farmacia Modonesi – Via Palestro,F21,Farmacia Rossi – Via Piangipane,3.002
F16,Farmacia Modonesi – Via Palestro,F22,Farmacia Samaritana – Piazza Ariostea,0.922
F16,Farmacia Modonesi – Via Palestro,F23,Farmacia Sant'Anna – Via Boschetto,3.492
F16,Farmacia Modonesi – Via Palestro,F24,Farmacia Scandurra – Via Porta Mare,1.273
F16,Farmacia Modonesi – Via Palestro,F25,Farmacia Tondini – Via Ferrarese,3.072
F16,Farmacia Modonesi – Via Palestro,F26,Farmacia Ventura – Via Pontegradella,2.201
F16,Farmacia Modonesi – Via Palestro,F27,Farmacia Vigna – Viale Risorgimento,1.844
F16,Farmacia Modonesi – Via Palestro,F28,Farmacia Zanella – Via Boccaleone,1.971
F17,Farmacia Paolini – Via Porta San Pietro,F18,Farmacia Raveri – Via Ravenna,2.643
F17,Farmacia Paolini – Via Porta San Pietro,F19,Farmacia Riminaldi – Viale Cavour,0.849
F17,Farmacia Paolini – Via Porta San Pietro,F20,Farmacia Rinaldi – Via Kennedy,2.59
F17,Farmacia Paolini – Via Porta San Pietro,F21,Farmacia Rossi – Via Piangipane,1.138
F17,Farmacia Paolini – Via Porta San Pietro,F22,Farmacia Samaritana – Piazza Ariostea,0.985
F17,Farmacia Paolini – Via Porta San Pietro,F23,Farmacia Sant'Anna – Via Boschetto,2.381
F17,Farmacia Paolini – Via Porta San Pietro,F24,Farmacia Scandurra – Via Porta Mare,1.263
F17,Farmacia Paolini – Via Porta San Pietro,F25,Farmacia Tondini – Via Ferrarese,1.19
F17,Farmacia Paolini – Via Porta San Pietro,F26,Farmacia Ventura – Via Pontegradella,2.67
F17,Farmacia Paolini – Via Porta San Pietro,F27,Farmacia Vigna – Viale Risorgimento,0.76
F17,Farmacia Paolini – Via Porta San Pietro,F28,Farmacia Zanella – Via Boccaleone,3.257
F18,Farmacia Raveri – Via Ravenna,F19,Farmacia Riminaldi – Viale Cavour,2.068
F18,Farmacia Raveri – Via Ravenna,F20,Farmacia Rinaldi – Via Kennedy,3.577
F18,Farmacia Raveri – Via Ravenna,F21,Farmacia Rossi – Via Piangipane,3.763
F18,Farmacia Raveri – Via Ravenna,F22,Farmacia Samaritana – Piazza Ariostea,1.686
F18,Farmacia Raveri – Via Ravenna,F23,Farmacia Sant'Anna – Via Boschetto,3.949
F18,Farmacia Raveri – Via Ravenna,F24,Farmacia Scandurra – Via Porta Mare,1.791
F18,Farmacia Raveri – Via Ravenna,F25,Farmacia Tondini – Via Ferrarese,3.796
F18,Farmacia Raveri – Via Ravenna,F26,Farmacia Ventura – Via Pontegradella,2.211
F18,Farmacia Raveri – Via Ravenna,F27,Farmacia Vigna – Viale Risorgimento,2.474
F18,Farmacia Raveri – Via Ravenna,F28,Farmacia Zanella – Via Boccaleone,1.55
F19,Farmacia Riminaldi – Viale Cavour,F20,Farmacia Rinaldi – Via Kennedy,2.092
F19,Farmacia Riminaldi – Viale Cavour,F21,Farmacia Rossi – Via Piangipane,1.929
F19,Farmacia Riminaldi – Viale Cavour,F22,Farmacia Samaritana – Piazza Ariostea,0.799
F19,Farmacia Riminaldi – Viale Cavour,F23,Farmacia Sant'Anna – Via Boschetto,2.14
F19,Farmacia Riminaldi – Viale Cavour,F24,Farmacia Scandurra – Via Porta Mare,0.42
F19,Farmacia Riminaldi – Viale Cavour,F25,Farmacia Tondini – Via Ferrarese,1.796
F19,Farmacia Riminaldi – Viale Cavour,F26,Farmacia Ventura – Via Pontegradella,1.836
F19,Farmacia Riminaldi – Viale Cavour,F27,Farmacia Vigna – Viale Risorgimento,0.41
F19,Farmacia Riminaldi – Viale Cavour,F28,Farmacia Zanella – Via Boccaleone,2.433
F20,Farmacia Rinaldi – Via Kennedy,F21,Farmacia Rossi – Via Piangipane,3.104
F20,Farmacia Rinaldi – Via Kennedy,F22,Farmacia Samaritana – Piazza Ariostea,2.882
F20,Farmacia Rinaldi – Via Kennedy,F23,Farmacia Sant'Anna – Via Boschetto,0.775
F20,Farmacia Rinaldi – Via Kennedy,F24,Farmacia Scandurra – Via Porta Mare,2.02
F20,Farmacia Rinaldi – Via Kennedy,F25,Farmacia Tondini – Via Ferrarese,2.588
F20,Farmacia Rinaldi – Via Kennedy,F26,Farmacia Ventura – Via Pontegradella,1.673
F20,Farmacia Rinaldi – Via Kennedy,F27,Farmacia Vigna – Viale Risorgimento,1.877
F20,Farmacia Rinaldi – Via Kennedy,F28,Farmacia Zanella – Via Boccaleone,2.9
F21,Farmacia Rossi – Via Piangipane,F22,Farmacia Samaritana – Piazza Ariostea,2.08
F21,Farmacia Rossi – Via Piangipane,F23,Farmacia Sant'Anna – Via Boschetto,2.618
F21,Farmacia Rossi – Via Piangipane,F24,Farmacia Scandurra – Via Porta Mare,2.348
F21,Farmacia Rossi – Via Piangipane,F25,Farmacia Tondini – Via Ferrarese,0.594
F21,Farmacia Rossi – Via Piangipane,F26,Farmacia Ventura – Via Pontegradella,3.645
F21,Farmacia Rossi – Via Piangipane,F27,Farmacia Vigna – Viale Risorgimento,1.68
F21,Farmacia Rossi – Via Piangipane,F28,Farmacia Zanella – Via Boccaleone,4.363
F22,Farmacia Samaritana – Piazza Ariostea,F23,Farmacia Sant'Anna – Via Boschetto,2.928
F22,Farmacia Samaritana – Piazza Ariostea,F24,Farmacia Scandurra – Via Porta Mare,0.936
F22,Farmacia Samaritana – Piazza Ariostea,F25,Farmacia Tondini – Via Ferrarese,2.172
F22,Farmacia Samaritana – Piazza Ariostea,F26,Farmacia Ventura – Via Pontegradella,2.339
F22,Farmacia Samaritana – Piazza Ariostea,F27,Farmacia Vigna – Viale Risorgimento,1.133
F22,Farmacia Samaritana – Piazza Ariostea,F28,Farmacia Zanella – Via Boccaleone,2.566
F23,Farmacia Sant'Anna – Via Boschetto,F24,Farmacia Scandurra – Via Porta Mare,2.219
F23,Farmacia Sant'Anna – Via Boschetto,F25,Farmacia Tondini – Via Ferrarese,2.048
F23,Farmacia Sant'Anna – Via Boschetto,F26,Farmacia Ventura – Via Pontegradella,2.32
F23,Farmacia Sant'Anna – Via Boschetto,F27,Farmacia Vigna – Viale Risorgimento,1.807
F23,Farmacia Sant'Anna – Via Boschetto,F28,Farmacia Zanella – Via Boccaleone,3.518
F24,Farmacia Scandurra – Via Porta Mare,F25,Farmacia Tondini – Via Ferrarese,2.19
F24,Farmacia Scandurra – Via Porta Mare,F26,Farmacia Ventura – Via Pontegradella,1.465
F24,Farmacia Scandurra – Via Porta Mare,F27,Farmacia Vigna – Viale Risorgimento,0.745
F24,Farmacia Scandurra – Via Porta Mare,F28,Farmacia Zanella – Via Boccaleone,2.015
F25,Farmacia Tondini – Via Ferrarese,F26,Farmacia Ventura – Via Pontegradella,3.331
F25,Farmacia Tondini – Via Ferrarese,F27,Farmacia Vigna – Viale Risorgimento,1.454
F25,Farmacia Tondini – Via Ferrarese,F28,Farmacia Zanella – Via Boccaleone,4.181
F26,Farmacia Ventura – Via Pontegradella,F27,Farmacia Vigna – Viale Risorgimento,1.971
F26,Farmacia Ventura – Via Pontegradella,F28,Farmacia Zanella – Via Boccaleone,1.229
F27,Farmacia Vigna – Viale Risorgimento,F28,Farmacia Zanella – Via Boccaleone,2.728
